"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",,"L"
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",5.71,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",5.556,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",5.16,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",5.408,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",5.626,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",6.068,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",6.324,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",6.574,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",6.448,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",6.43,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",6.526,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",6.941,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",6.95,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",7.064,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",7.267,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",7.53,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",7.496,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",7.582,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",7.988,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",7.168,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",7.354,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",7.354,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",7.057,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",6.871,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",6.673,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",6.587,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",6.798,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",6.991,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",6.912,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",6.809,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",6.433,
"SVN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",6.439,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",45.43,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",46.196,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",49.185,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",51,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",54.324,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",57.006,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",58.489,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",61.455,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",61.198,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",68.041,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",69.146,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",79.786,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",80.266,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",87.476,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",88.42,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",92.029,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",94.279,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",95.538,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",90.404,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",89.716,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",92.19,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",87.873,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",93.686,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",98.171,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",103.546,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",106.592,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",108.672,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",110.76,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",108.867,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",109.293,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",105.335,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",100.17,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",112.492,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",122.449,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",117.795,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",119.885,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",130.392,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",141.317,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",143.252,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",133.19,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",135.566,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",129.61,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",128.578,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",136.107,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",128.79,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",133.548,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",132.965,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",129.339,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",128.821,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",124.646,
"ZAF","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",7.029,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",7.151,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",7.367,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",7.444,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",7.468,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",7.477,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",7.703,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",7.822,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",7.898,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",8.366,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",8.447,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",8.827,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",9.112,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",9.085,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",9.47,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",9.607,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",9.456,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",10.047,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",10.043,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",10.631,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",10.611,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",10.603,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",10.298,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",11.936,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",11.981,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",12.273,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",12.528,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",12.666,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",14.053,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",13.296,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",14.091,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",15.127,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",14.69,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",14.689,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",15.186,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",16.26,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",15.645,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",15.898,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",16.65,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",15.745,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",16.893,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",14.425,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",17.926,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",18.467,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",18.547,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",18.504,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",18.929,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",19.213,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",19.282,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",19.575,
"SDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",10.049,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",11.557,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",13.179,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",12.905,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",14.365,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",17.841,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",19.414,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",23.14,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",25.394,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",27.916,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",25.692,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",26.424,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",29.825,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",31.207,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",32.381,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",34.691,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",37.521,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",41.447,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",43.763,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",46.663,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",50.608,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",52.623,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",56.434,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",59.206,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",62.258,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",65.356,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",68.876,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",73.708,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",76.456,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",82.465,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",86.434,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",90.719,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",94.329,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",98.764,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",99.719,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",102.323,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",107.351,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",103.767,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",101.771,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",108.711,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",108.482,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",107.53,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",109.779,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",111.857,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",110.551,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",111.175,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",110.749,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",112.069,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",109.512,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",107.263,
"TWN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",4.504,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",4.686,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",4.833,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",4.896,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",4.975,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",5.172,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",5.278,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",5.456,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",5.61,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",5.785,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",5.908,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",6.037,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",6.213,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",6.382,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",6.568,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",6.794,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",6.969,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",7.147,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",7.369,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",7.614,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",7.866,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",8.092,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",8.672,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",10.341,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",10.91,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",11.115,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",11.268,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",11.999,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",12.755,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",13.478,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",13.97,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",14.65,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",15.233,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",15.763,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",16.629,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",17.175,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",17.328,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",17.657,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",18.11,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",18.766,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",19.459,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",19.605,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",20.566,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",20.254,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",20.78,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",21.18,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",21.646,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",22.046,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",23.769,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",23.905,
"TZA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",13.734,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",14.447,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",15.69,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",16.003,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",17.417,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",18.915,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",20.126,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",20.91,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",22.087,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",22.074,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",22.325,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",22.576,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",20.757,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",22.907,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",24.834,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",26.091,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",28.807,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",32.84,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",36.973,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",42.395,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",45.928,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",48.937,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",51.617,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",57.053,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",62.188,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",69.542,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",70.853,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",66.433,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",70.949,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",72.651,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",74.739,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",82.656,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",89.472,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",96.69,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",99.583,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",101.524,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",105.342,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",107.977,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",107.547,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",117.862,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",117.645,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",126.248,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",135.772,
"THA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",135.168,
